Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Origin Airport,Scheduled Arrival Time,Actual Arrival Time,Scheduled Elapsed Time (Minutes),Actual Elapsed Time (Minutes),Arrival Delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
UA,08/12/2019,607,N37253,ORD,20:58,21:02,118,103,4,0,0,0,0,0
UA,08/12/2019,2341,N485UA,ORD,14:49,14:31,109,97,-18,0,0,0,0,0
UA,08/12/2021,1422,N809UA,ORD,21:07,20:54,112,101,-13,0,0,0,0,0
UA,08/12/2022,604,N489UA,DEN,15:10,15:06,199,196,-4,0,0,0,0,0
UA,08/12/2022,1046,N53441,ORD,23:59,23:42,114,105,-17,0,0,0,0,0
UA,08/12/2022,1559,N855UA,ORD,16:50,16:39,115,106,-11,0,0,0,0,0
UA,08/12/2022,2615,N895UA,IAD,23:35,23:33,73,77,-2,0,0,0,0,0
UA,08/13/2019,607,N33294,ORD,20:58,20:27,118,90,-31,0,0,0,0,0
UA,08/13/2019,2341,N13750,ORD,14:48,15:42,108,96,54,0,0,0,0,54
UA,08/13/2021,1422,N810UA,ORD,21:07,21:59,112,131,52,33,0,19,0,0
UA,08/13/2022,604,N471UA,DEN,15:10,15:06,199,198,-4,0,0,0,0,0
UA,08/13/2022,776,N62894,ORD,00:15,00:06,114,105,-9,0,0,0,0,0
UA,08/13/2022,2615,N880UA,IAD,23:35,23:28,73,73,-7,0,0,0,0,0
UA,08/14/2017,1500,N415UA,ORD,16:42,17:47,110,95,65,7,0,0,0,58
UA,08/14/2019,607,N845UA,ORD,20:59,22:11,119,97,72,0,0,0,0,72
UA,08/14/2019,2341,N471UA,ORD,14:49,14:25,109,93,-24,0,0,0,0,0
UA,08/14/2021,1422,N835UA,ORD,21:07,21:06,112,101,-1,0,0,0,0,0
UA,08/14/2022,604,N481UA,DEN,15:10,15:05,199,197,-5,0,0,0,0,0
UA,08/14/2022,1046,N61887,ORD,23:59,23:47,114,105,-12,0,0,0,0,0
UA,08/14/2022,1559,N402UA,ORD,16:50,16:26,115,94,-24,0,0,0,0,0
UA,08/14/2022,2615,N815UA,IAD,23:35,23:15,73,60,-20,0,0,0,0,0
UA,08/15/2017,1500,N68836,ORD,16:37,16:22,112,96,-15,0,0,0,0,0
UA,08/15/2019,607,N76514,ORD,20:58,20:44,118,104,-14,0,0,0,0,0
UA,08/15/2019,2341,N15751,ORD,14:48,14:26,108,88,-22,0,0,0,0,0
UA,08/15/2021,1422,N846UA,ORD,21:07,21:06,112,95,-1,0,0,0,0,0
UA,08/15/2022,604,N473UA,DEN,15:10,15:15,199,202,5,0,0,0,0,0
UA,08/15/2022,1046,N68843,ORD,23:59,00:16,114,104,17,6,0,0,0,11
UA,08/15/2022,1559,N4888U,ORD,16:50,16:48,115,99,-2,0,0,0,0,0
UA,08/15/2022,2615,N807UA,IAD,23:35,23:37,73,66,2,0,0,0,0,0
UA,08/16/2017,1500,N39463,ORD,16:37,16:27,112,97,-10,0,0,0,0,0
UA,08/16/2019,607,N13227,ORD,20:58,21:03,118,123,5,0,0,0,0,0
UA,08/16/2019,2341,N23721,ORD,14:48,14:21,108,89,-27,0,0,0,0,0
UA,08/16/2021,1422,N811UA,ORD,21:07,20:58,112,106,-9,0,0,0,0,0
UA,08/16/2022,604,N485UA,DEN,15:10,15:05,199,192,-5,0,0,0,0,0
UA,08/16/2022,1046,N66848,ORD,23:59,00:01,114,113,2,0,0,0,0,0
UA,08/16/2022,1559,N441UA,ORD,16:50,16:33,115,101,-17,0,0,0,0,0
UA,08/16/2022,2615,N420UA,IAD,23:35,23:37,73,63,2,0,0,0,0,0
UA,08/17/2017,1500,N15751,ORD,16:50,19:22,112,96,152,152,0,0,0,0
UA,08/17/2019,607,N73299,ORD,20:58,21:15,118,95,17,17,0,0,0,0
UA,08/17/2021,1422,N851UA,ORD,21:07,21:00,112,113,-7,0,0,0,0,0
UA,08/17/2022,604,N466UA,DEN,15:10,15:15,199,201,5,0,0,0,0,0
UA,08/17/2022,1046,N62884,ORD,23:59,23:49,114,110,-10,0,0,0,0,0
UA,08/17/2022,1559,N803UA,ORD,16:50,17:02,115,131,12,0,0,0,0,0
UA,08/17/2022,2615,N899UA,IAD,23:35,23:27,73,70,-8,0,0,0,0,0
UA,08/18/2017,1500,N17752,ORD,16:50,16:53,112,107,3,0,0,0,0,0
UA,08/18/2019,607,N14237,ORD,20:58,21:27,118,105,29,0,3,0,0,26
UA,08/18/2019,2341,N17752,ORD,14:48,15:26,108,109,38,0,4,1,0,33
UA,08/18/2021,1422,N817UA,ORD,21:07,21:29,112,93,22,0,0,0,0,22
UA,08/18/2022,604,N482UA,DEN,15:10,15:25,199,204,15,10,0,5,0,0
UA,08/18/2022,1046,N68836,ORD,23:59,23:41,114,102,-18,0,0,0,0,0
UA,08/18/2022,1559,N811UA,ORD,16:50,16:48,115,113,-2,0,0,0,0,0
UA,08/18/2022,2615,N890UA,IAD,23:35,23:16,73,62,-19,0,0,0,0,0
UA,08/19/2017,1500,N69810,ORD,16:40,16:18,112,97,-22,0,0,0,0,0
UA,08/19/2018,1409,N75426,ORD,08:52,08:56,112,97,4,0,0,0,0,0
UA,08/19/2019,607,N445UA,ORD,20:58,21:30,118,93,32,32,0,0,0,0
UA,08/19/2019,2341,N27734,ORD,15:19,15:06,109,100,-13,0,0,0,0,0
UA,08/19/2021,1422,N880UA,ORD,22:37,23:06,112,114,29,0,0,4,0,25
UA,08/19/2022,604,N463UA,DEN,15:10,15:14,199,203,4,0,0,0,0,0
UA,08/19/2022,1046,N37419,ORD,23:59,00:28,114,113,29,29,0,0,0,0
UA,08/19/2022,1559,N455UA,ORD,16:50,16:44,115,103,-6,0,0,0,0,0
UA,08/19/2022,2615,N847UA,IAD,23:35,23:37,73,78,2,0,0,0,0,0
UA,08/20/2017,1500,N77431,ORD,16:40,16:55,112,112,15,0,0,0,0,15
UA,08/20/2019,607,N77296,ORD,20:52,02:47,112,91,355,3,0,0,0,352
UA,08/20/2019,2341,N14704,ORD,14:48,14:56,108,112,8,0,0,0,0,0
UA,08/20/2021,1422,N427UA,ORD,21:07,21:08,112,113,1,0,0,0,0,0
UA,08/20/2022,604,N423UA,DEN,15:10,14:57,199,189,-13,0,0,0,0,0
UA,08/20/2022,776,N37456,ORD,00:15,00:50,114,140,35,9,0,26,0,0
UA,08/20/2022,2615,N893UA,IAD,23:35,23:28,73,69,-7,0,0,0,0,0
UA,08/21/2017,1500,N13750,ORD,16:50,16:42,112,108,-8,0,0,0,0,0
UA,08/21/2019,607,N494UA,ORD,20:52,21:17,112,139,25,0,0,25,0,0
UA,08/21/2019,2341,N14735,ORD,14:48,14:37,108,106,-11,0,0,0,0,0
UA,08/21/2021,1422,N410UA,ORD,21:07,21:24,112,127,17,0,0,17,0,0
UA,08/21/2022,604,N460UA,DEN,15:10,15:12,199,202,2,0,0,0,0,0
UA,08/21/2022,1046,N61886,ORD,23:59,23:35,114,96,-24,0,0,0,0,0
UA,08/21/2022,1559,N37506,ORD,16:50,16:55,115,124,5,0,0,0,0,0
UA,08/21/2022,2615,N838UA,IAD,23:35,23:58,73,85,23,11,0,12,0,0
UA,08/22/2017,1500,N13716,ORD,16:50,16:34,112,98,-16,0,0,0,0,0
UA,08/22/2019,607,N14228,ORD,20:54,21:08,112,95,14,0,0,0,0,0
UA,08/22/2019,2341,N13720,ORD,14:48,14:36,108,98,-12,0,0,0,0,0
UA,08/22/2021,1422,N892UA,ORD,21:07,21:06,112,113,-1,0,0,0,0,0
UA,08/22/2022,604,N424UA,DEN,15:10,15:12,199,200,2,0,0,0,0,0
UA,08/22/2022,1046,N69804,ORD,23:59,00:12,114,117,13,0,0,0,0,0
UA,08/22/2022,1559,N815UA,ORD,16:50,16:42,115,108,-8,0,0,0,0,0
UA,08/22/2022,2615,N802UA,IAD,23:35,23:49,73,75,14,0,0,0,0,0
UA,08/23/2017,1500,N16732,ORD,16:50,16:31,112,100,-19,0,0,0,0,0
UA,08/23/2019,607,N24211,ORD,20:52,20:49,112,113,-3,0,0,0,0,0
UA,08/23/2019,2341,N17719,ORD,14:48,15:21,108,96,33,5,0,0,0,28
UA,08/23/2021,1422,N897UA,ORD,21:07,20:50,112,101,-17,0,0,0,0,0
UA,08/23/2022,604,N469UA,DEN,15:14,15:14,199,202,0,0,0,0,0,0
UA,08/23/2022,1046,N37521,ORD,23:59,00:07,114,128,8,0,0,0,0,0
UA,08/23/2022,1559,N801UA,ORD,16:50,16:42,115,113,-8,0,0,0,0,0
UA,08/23/2022,2615,N851UA,IAD,23:35,23:37,73,66,2,0,0,0,0,0
UA,08/24/2017,1500,N24736,ORD,16:50,16:23,112,93,-27,0,0,0,0,0
UA,08/24/2019,607,N829UA,ORD,20:52,21:05,112,132,13,0,0,0,0,0
UA,08/24/2019,2341,N15712,ORD,14:48,14:32,108,101,-16,0,0,0,0,0
UA,08/24/2021,1422,N819UA,ORD,21:07,12:19,112,99,912,800,0,0,0,112
UA,08/24/2022,604,N491UA,DEN,15:14,15:42,198,233,28,0,0,28,0,0
UA,08/24/2022,1046,N69829,ORD,23:59,23:46,114,107,-13,0,0,0,0,0
UA,08/24/2022,1559,N423UA,ORD,16:50,16:38,115,103,-12,0,0,0,0,0
UA,08/24/2022,2615,N879UA,IAD,23:35,23:28,73,67,-7,0,0,0,0,0
UA,08/25/2017,1500,N27722,ORD,16:50,16:31,112,100,-19,0,0,0,0,0
UA,08/25/2019,316,N829UA,ORD,12:03,11:50,113,92,-13,0,0,0,0,0
UA,08/25/2019,607,N73275,ORD,20:52,20:28,112,94,-24,0,0,0,0,0
UA,08/25/2019,1622,N845UA,ORD,09:16,09:07,106,98,-9,0,0,0,0,0
UA,08/25/2019,2341,N17719,ORD,14:48,14:40,108,105,-8,0,0,0,0,0
UA,08/25/2021,1422,N879UA,ORD,21:07,21:48,112,104,41,0,41,0,0,0
UA,08/25/2022,604,N409UA,DEN,15:10,15:28,199,197,18,18,0,0,0,0
UA,08/25/2022,1046,N53441,ORD,23:59,23:59,114,105,0,0,0,0,0,0
UA,08/25/2022,1559,N421UA,ORD,16:50,16:30,115,101,-20,0,0,0,0,0
UA,08/25/2022,2615,N467UA,IAD,23:35,23:29,73,67,-6,0,0,0,0,0
UA,08/26/2017,1500,N68802,ORD,16:40,16:16,112,100,-24,0,0,0,0,0
UA,08/26/2019,607,N33284,ORD,20:52,21:56,112,124,64,0,0,12,0,52
UA,08/26/2019,2341,N12754,ORD,14:48,14:52,108,95,4,0,0,0,0,0
UA,08/26/2021,1422,N462UA,ORD,21:07,23:25,112,105,138,0,0,0,0,138
UA,08/26/2022,604,N447UA,DEN,15:10,15:25,199,210,15,0,0,15,0,0
UA,08/26/2022,1046,N66825,ORD,23:59,23:58,114,109,-1,0,0,0,0,0
UA,08/26/2022,1559,N427UA,ORD,16:50,16:31,115,102,-19,0,0,0,0,0
UA,08/26/2022,2615,N852UA,IAD,23:35,00:08,73,97,33,9,0,24,0,0
UA,08/27/2017,1500,N47414,ORD,16:40,16:28,112,104,-12,0,0,0,0,0
UA,08/27/2019,607,N78501,ORD,20:54,01:27,112,93,273,0,0,0,0,273
UA,08/27/2019,2341,N54711,ORD,14:48,14:32,108,97,-16,0,0,0,0,0
UA,08/27/2021,1422,N890UA,ORD,21:07,21:12,112,111,5,0,0,0,0,0
UA,08/27/2022,604,N447UA,DEN,15:10,15:03,199,193,-7,0,0,0,0,0
UA,08/27/2022,776,N75435,ORD,00:15,00:02,114,103,-13,0,0,0,0,0
UA,08/27/2022,2615,N895UA,IAD,23:35,23:39,73,82,4,0,0,0,0,0
UA,08/28/2017,1500,N24706,ORD,16:50,16:34,112,93,-16,0,0,0,0,0
UA,08/28/2019,607,N35260,ORD,20:52,20:35,112,97,-17,0,0,0,0,0
UA,08/28/2019,2341,N16709,ORD,14:48,14:31,108,101,-17,0,0,0,0,0
UA,08/28/2021,1422,N834UA,ORD,21:07,22:40,112,110,93,0,0,0,0,93
UA,08/28/2022,604,N447UA,DEN,15:10,15:08,199,193,-2,0,0,0,0,0
UA,08/28/2022,1046,N68453,ORD,23:59,00:46,114,120,47,0,41,6,0,0
UA,08/28/2022,1559,N416UA,ORD,16:50,16:30,115,100,-20,0,0,0,0,0
UA,08/28/2022,2615,N836UA,IAD,23:35,23:50,73,61,15,2,0,0,0,13
UA,08/29/2017,1500,N12754,ORD,16:50,16:35,112,99,-15,0,0,0,0,0
UA,08/29/2019,607,N478UA,ORD,20:52,20:32,112,97,-20,0,0,0,0,0
UA,08/29/2019,2341,N27724,ORD,14:48,14:37,108,103,-11,0,0,0,0,0
UA,08/29/2021,1422,N846UA,ORD,21:07,21:07,112,110,0,0,0,0,0,0
UA,08/29/2022,604,N408UA,DEN,15:10,15:04,199,198,-6,0,0,0,0,0
UA,08/29/2022,1046,N62883,ORD,23:59,01:05,114,122,66,26,0,8,0,32
UA,08/29/2022,1559,N837UA,ORD,16:50,00:00,115,0,0,0,0,0,0,0
UA,08/29/2022,2615,N854UA,IAD,23:35,00:34,73,64,59,59,0,0,0,0
UA,08/30/2017,1500,N27733,ORD,16:50,16:32,112,104,-18,0,0,0,0,0
UA,08/30/2019,607,N76288,ORD,20:52,21:46,112,86,54,0,0,0,0,54
UA,08/30/2019,2341,N12754,ORD,14:48,14:22,108,92,-26,0,0,0,0,0
UA,08/30/2021,1422,N456UA,ORD,21:07,21:01,112,96,-6,0,0,0,0,0
UA,08/30/2022,604,N410UA,DEN,15:10,15:17,199,209,7,0,0,0,0,0
UA,08/30/2022,1046,N69816,ORD,23:59,23:54,114,109,-5,0,0,0,0,0
UA,08/30/2022,1559,N811UA,ORD,16:50,16:41,115,104,-9,0,0,0,0,0
UA,08/30/2022,2615,N854UA,IAD,23:35,23:28,73,67,-7,0,0,0,0,0
UA,08/31/2017,1500,N13716,ORD,16:50,16:30,112,97,-20,0,0,0,0,0
UA,08/31/2019,607,N889UA,ORD,20:52,20:37,112,99,-15,0,0,0,0,0
UA,08/31/2021,1422,N834UA,ORD,21:07,21:54,112,102,47,0,0,0,0,47
UA,08/31/2022,604,N470UA,DEN,15:10,14:57,199,193,-13,0,0,0,0,0
UA,08/31/2022,1046,N66848,ORD,23:59,00:08,114,101,9,0,0,0,0,0
UA,08/31/2022,1559,N893UA,ORD,16:50,16:35,115,102,-15,0,0,0,0,0
UA,08/31/2022,2615,N460UA,IAD,23:35,23:36,73,60,1,0,0,0,0,0
UA,09/01/2017,1500,N24715,ORD,16:50,16:49,112,94,-1,0,0,0,0,0
UA,09/01/2019,607,N897UA,ORD,20:52,20:33,112,93,-19,0,0,0,0,0
UA,09/01/2019,2341,N807UA,ORD,14:48,14:33,108,93,-15,0,0,0,0,0
UA,09/01/2021,1422,N483UA,ORD,21:07,21:12,112,112,5,0,0,0,0,0
UA,09/01/2022,604,N410UA,DEN,15:10,15:17,199,204,7,0,0,0,0,0
UA,09/01/2022,1046,N68891,ORD,23:59,23:47,114,103,-12,0,0,0,0,0
UA,09/01/2022,1559,N892UA,ORD,16:50,17:02,115,122,12,0,0,0,0,0
UA,09/01/2022,2615,N414UA,IAD,23:35,23:19,73,65,-16,0,0,0,0,0
UA,09/02/2017,1500,N479UA,ORD,16:39,16:31,111,105,-8,0,0,0,0,0
UA,09/02/2019,607,N37274,ORD,20:52,20:43,112,108,-9,0,0,0,0,0
UA,09/02/2019,2341,N24715,ORD,14:48,14:39,108,102,-9,0,0,0,0,0
UA,09/02/2021,1422,N411UA,ORD,21:07,20:58,112,104,-9,0,0,0,0,0
UA,09/02/2022,604,N410UA,DEN,15:10,15:04,199,195,-6,0,0,0,0,0
UA,09/02/2022,1046,N75425,ORD,23:59,23:41,114,97,-18,0,0,0,0,0
UA,09/02/2022,1559,N894UA,ORD,16:50,16:25,115,94,-25,0,0,0,0,0
UA,09/02/2022,2615,N837UA,IAD,23:35,23:12,73,61,-23,0,0,0,0,0
UA,09/03/2017,1500,N420UA,ORD,16:39,16:23,111,101,-16,0,0,0,0,0
UA,09/03/2019,607,N69806,ORD,20:57,20:46,112,107,-11,0,0,0,0,0
UA,09/03/2019,2341,N17752,ORD,14:48,16:36,108,105,108,75,0,0,0,33
UA,09/03/2021,1422,N811UA,ORD,21:07,20:56,112,100,-11,0,0,0,0,0
UA,09/03/2022,604,N429UA,DEN,15:10,15:21,199,211,11,0,0,0,0,0
UA,09/03/2022,776,N39461,ORD,00:15,23:51,114,98,-24,0,0,0,0,0
UA,09/03/2022,2615,N829UA,IAD,23:35,23:25,73,69,-10,0,0,0,0,0
UA,09/04/2017,1500,N38454,ORD,16:40,16:27,112,102,-13,0,0,0,0,0
UA,09/04/2019,607,N78511,ORD,20:52,20:26,112,95,-26,0,0,0,0,0
UA,09/04/2019,2341,N428UA,ORD,14:48,14:23,108,91,-25,0,0,0,0,0
UA,09/04/2021,1422,N894UA,ORD,21:07,20:59,112,104,-8,0,0,0,0,0
UA,09/04/2022,604,N453UA,DEN,15:10,15:16,199,205,6,0,0,0,0,0
UA,09/04/2022,1046,N37466,ORD,23:59,23:50,114,113,-9,0,0,0,0,0
UA,09/04/2022,1559,N462UA,ORD,16:50,16:42,115,109,-8,0,0,0,0,0
UA,09/04/2022,2615,N807UA,IAD,23:35,23:29,73,67,-6,0,0,0,0,0
UA,09/05/2017,1500,N16701,ORD,16:50,16:49,112,92,-1,0,0,0,0,0
UA,09/05/2019,607,N68836,ORD,20:52,20:42,112,105,-10,0,0,0,0,0
UA,09/05/2019,2341,N25705,ORD,14:48,14:24,108,94,-24,0,0,0,0,0
UA,09/05/2021,1422,N483UA,ORD,21:07,20:56,112,90,-11,0,0,0,0,0
UA,09/05/2022,604,N453UA,DEN,15:10,15:17,199,207,7,0,0,0,0,0
UA,09/05/2022,1046,N822UA,ORD,23:59,23:58,114,116,-1,0,0,0,0,0
UA,09/05/2022,1559,N898UA,ORD,16:50,16:29,115,99,-21,0,0,0,0,0
UA,09/05/2022,2615,N823UA,IAD,23:35,23:37,73,78,2,0,0,0,0,0
UA,09/06/2017,1664,N828UA,ORD,20:45,20:31,115,105,-14,0,0,0,0,0
UA,09/06/2019,607,N66803,ORD,20:52,20:25,112,93,-27,0,0,0,0,0
UA,09/06/2019,2341,N73270,ORD,14:48,14:23,108,91,-25,0,0,0,0,0
UA,09/06/2021,1422,N889UA,ORD,21:07,20:45,112,93,-22,0,0,0,0,0
UA,09/06/2022,333,N844UA,ORD,21:11,21:13,116,120,2,0,0,0,0,0
UA,09/06/2022,604,N873UA,DEN,15:09,15:01,200,196,-8,0,0,0,0,0
UA,09/06/2022,2360,N413UA,IAD,18:35,18:45,77,89,10,0,0,0,0,0
UA,09/06/2022,2419,N882UA,ORD,16:51,16:28,111,97,-23,0,0,0,0,0
UA,09/07/2017,1260,N853UA,ORD,16:37,16:34,107,113,-3,0,0,0,0,0
UA,09/07/2017,1664,N821UA,ORD,20:45,20:25,115,97,-20,0,0,0,0,0
UA,09/07/2019,607,N894UA,ORD,20:52,22:46,112,97,114,114,0,0,0,0
UA,09/07/2019,1284,N444UA,ORD,11:47,11:35,107,105,-12,0,0,0,0,0
UA,09/07/2019,2341,N23707,ORD,14:48,14:40,108,107,-8,0,0,0,0,0
UA,09/07/2021,1422,N852UA,ORD,21:07,22:33,112,102,86,0,0,0,0,86
UA,09/07/2022,333,N428UA,ORD,21:11,21:11,116,118,0,0,0,0,0,0
UA,09/07/2022,604,N892UA,DEN,15:10,15:13,200,203,3,0,0,0,0,0
UA,09/07/2022,2360,N486UA,IAD,18:35,19:14,77,71,39,39,0,0,0,0
UA,09/08/2017,1260,N808UA,ORD,16:37,16:36,107,111,-1,0,0,0,0,0
UA,09/08/2017,1664,N892UA,ORD,20:45,20:34,115,109,-11,0,0,0,0,0
UA,09/08/2019,582,N75428,ORD,23:57,23:37,112,100,-20,0,0,0,0,0
UA,09/08/2019,1622,N828UA,ORD,09:16,09:33,106,96,17,0,0,17,0,0
UA,09/08/2019,2341,N14735,ORD,14:48,14:31,108,102,-17,0,0,0,0,0
UA,09/08/2021,794,N25705,IAD,23:44,09:38,84,71,594,0,594,0,0,0
UA,09/08/2021,1815,N828UA,ORD,21:02,21:00,117,109,-2,0,0,0,0,0
UA,09/08/2022,599,N849UA,ORD,23:59,00:20,110,129,21,0,0,21,0,0
UA,09/08/2022,604,N813UA,DEN,15:10,15:23,200,216,13,0,0,0,0,0
UA,09/08/2022,2360,N425UA,IAD,18:35,18:16,77,64,-19,0,0,0,0,0
UA,09/09/2017,1664,N808UA,ORD,20:45,20:38,115,112,-7,0,0,0,0,0
UA,09/09/2019,607,N37413,ORD,20:52,20:41,112,103,-11,0,0,0,0,0
UA,09/09/2019,2341,N27734,ORD,14:48,14:29,108,97,-19,0,0,0,0,0
UA,09/09/2021,794,N15710,IAD,23:44,23:12,84,65,-32,0,0,0,0,0
UA,09/09/2021,1815,N853UA,ORD,21:02,20:50,117,107,-12,0,0,0,0,0
UA,09/09/2022,279,N77538,ORD,00:18,00:01,110,98,-17,0,0,0,0,0
UA,09/09/2022,604,N472UA,DEN,15:10,15:03,200,198,-7,0,0,0,0,0
UA,09/09/2022,2360,N416UA,IAD,18:35,19:20,77,84,45,38,0,7,0,0
UA,09/10/2017,1260,N835UA,ORD,16:33,16:23,107,102,-10,0,0,0,0,0
UA,09/10/2017,1664,N847UA,ORD,20:45,20:46,115,109,1,0,0,0,0,0
UA,09/10/2019,607,N47414,ORD,20:52,20:26,112,96,-26,0,0,0,0,0
UA,09/10/2019,2341,N24729,ORD,14:48,14:25,108,92,-23,0,0,0,0,0
UA,09/10/2021,794,N16701,IAD,23:44,23:17,84,68,-27,0,0,0,0,0
UA,09/10/2021,1815,N812UA,ORD,21:02,20:50,117,111,-12,0,0,0,0,0
UA,09/10/2022,599,N12238,ORD,23:59,23:31,110,89,-28,0,0,0,0,0
UA,09/10/2022,604,N851UA,DEN,15:10,15:00,200,195,-10,0,0,0,0,0
UA,09/11/2017,1260,N24729,ORD,16:38,16:15,108,93,-23,0,0,0,0,0
UA,09/11/2017,1664,N850UA,ORD,20:45,20:30,115,102,-15,0,0,0,0,0
UA,09/11/2019,607,N68805,ORD,20:52,20:40,112,104,-12,0,0,0,0,0
UA,09/11/2019,2341,N17752,ORD,14:48,15:01,108,92,13,0,0,0,0,0
UA,09/11/2021,794,N17730,IAD,23:44,23:26,84,71,-18,0,0,0,0,0
UA,09/11/2021,1815,N844UA,ORD,21:02,20:44,117,103,-18,0,0,0,0,0
UA,09/11/2022,599,N806UA,ORD,23:59,23:48,110,102,-11,0,0,0,0,0
UA,09/11/2022,604,N897UA,DEN,15:10,15:09,200,201,-1,0,0,0,0,0
UA,09/11/2022,2360,N494UA,IAD,18:35,18:39,77,69,4,0,0,0,0,0
UA,09/12/2017,1260,N854UA,ORD,16:37,16:25,107,97,-12,0,0,0,0,0
UA,09/12/2017,1664,N827UA,ORD,20:45,20:33,115,106,-12,0,0,0,0,0
UA,09/12/2019,607,N69835,ORD,20:52,22:35,112,92,103,42,0,0,0,61
UA,09/12/2019,2341,N23721,ORD,14:48,17:12,108,115,144,0,0,7,0,137
UA,09/12/2021,794,N24729,IAD,23:44,23:39,84,75,-5,0,0,0,0,0
UA,09/12/2021,1815,N406UA,ORD,21:02,21:28,117,97,26,26,0,0,0,0
UA,09/12/2022,599,N849UA,ORD,23:59,23:45,110,103,-14,0,0,0,0,0
UA,09/12/2022,604,N820UA,DEN,15:10,15:03,200,197,-7,0,0,0,0,0
UA,09/12/2022,2360,N425UA,IAD,18:35,20:02,77,79,87,0,85,2,0,0
UA,09/13/2017,1260,N827UA,ORD,16:37,16:15,107,92,-22,0,0,0,0,0
UA,09/13/2017,1664,N815UA,ORD,20:45,20:15,115,90,-30,0,0,0,0,0
UA,09/13/2019,607,N61881,ORD,20:52,21:15,112,138,23,0,0,23,0,0
UA,09/13/2019,2341,N476UA,ORD,14:48,14:54,108,106,6,0,0,0,0,0
UA,09/13/2021,794,N16732,IAD,23:44,23:26,84,72,-18,0,0,0,0,0
UA,09/13/2021,1815,N880UA,ORD,21:02,20:59,117,113,-3,0,0,0,0,0
UA,09/13/2022,333,N880UA,ORD,21:11,21:08,116,118,-3,0,0,0,0,0
UA,09/13/2022,604,N854UA,DEN,15:10,15:29,200,222,19,0,0,19,0,0
UA,09/13/2022,2360,N460UA,IAD,18:35,18:33,77,66,-2,0,0,0,0,0
UA,09/14/2017,1260,N820UA,ORD,16:37,16:51,107,119,14,0,0,0,0,0
UA,09/14/2017,1664,N836UA,ORD,20:45,20:35,115,106,-10,0,0,0,0,0
UA,09/14/2019,607,N801UA,ORD,20:52,20:43,112,102,-9,0,0,0,0,0
UA,09/14/2019,1284,N69885,ORD,12:04,11:58,109,95,-6,0,0,0,0,0
UA,09/14/2019,2341,N24706,ORD,14:48,14:39,108,110,-9,0,0,0,0,0
UA,09/14/2021,794,N13716,IAD,23:44,23:49,84,63,5,0,0,0,0,0
UA,09/14/2021,1815,N880UA,ORD,21:02,21:05,117,110,3,0,0,0,0,0
UA,09/14/2022,333,N446UA,ORD,21:11,21:04,116,114,-7,0,0,0,0,0
UA,09/14/2022,604,N820UA,DEN,15:10,15:08,200,199,-2,0,0,0,0,0
UA,09/14/2022,2360,N416UA,IAD,18:35,18:33,77,72,-2,0,0,0,0,0
UA,09/15/2017,1260,N812UA,ORD,16:37,16:32,107,114,-5,0,0,0,0,0
UA,09/15/2017,1664,N831UA,ORD,20:45,20:34,115,103,-11,0,0,0,0,0
UA,09/15/2019,607,N61881,ORD,21:02,21:05,112,112,3,0,0,0,0,0
UA,09/15/2019,1622,N854UA,ORD,09:16,09:07,106,105,-9,0,0,0,0,0
UA,09/15/2019,2341,N24706,ORD,14:48,14:58,108,96,10,0,0,0,0,0
UA,09/15/2021,794,N61898,IAD,23:44,23:54,84,90,10,0,0,0,0,0
UA,09/15/2021,1815,N828UA,ORD,21:02,20:58,117,109,-4,0,0,0,0,0
UA,09/15/2022,599,N845UA,ORD,23:59,23:46,110,101,-13,0,0,0,0,0
UA,09/15/2022,604,N871UA,DEN,15:10,15:10,200,200,0,0,0,0,0,0
UA,09/15/2022,2360,N493UA,IAD,18:35,18:24,77,73,-11,0,0,0,0,0
UA,09/16/2017,1664,N413UA,ORD,20:41,20:40,111,100,-1,0,0,0,0,0
UA,09/16/2019,607,N64844,ORD,20:52,20:35,112,98,-17,0,0,0,0,0
UA,09/16/2019,2341,N24736,ORD,14:48,14:48,108,107,0,0,0,0,0,0
UA,09/16/2021,794,N15751,IAD,23:44,23:30,84,73,-14,0,0,0,0,0
UA,09/16/2021,1815,N812UA,ORD,21:02,21:00,117,121,-2,0,0,0,0,0
UA,09/16/2022,279,N76514,ORD,00:18,01:51,110,97,93,93,0,0,0,0
UA,09/16/2022,604,N807UA,DEN,15:10,14:56,200,191,-14,0,0,0,0,0
UA,09/17/2017,1260,N821UA,ORD,16:33,16:35,107,103,2,0,0,0,0,0
UA,09/17/2017,1664,N838UA,ORD,20:45,20:44,115,122,-1,0,0,0,0,0
UA,09/17/2019,607,N69816,ORD,20:52,20:30,112,97,-22,0,0,0,0,0
UA,09/17/2019,2341,N14735,ORD,14:48,14:40,108,106,-8,0,0,0,0,0
UA,09/17/2021,794,N14731,IAD,23:44,23:24,84,73,-20,0,0,0,0,0
UA,09/17/2021,1815,N831UA,ORD,21:02,21:05,117,120,3,0,0,0,0,0
UA,09/17/2022,599,N78509,ORD,23:59,23:37,110,95,-22,0,0,0,0,0
UA,09/17/2022,604,N896UA,DEN,15:10,14:58,200,192,-12,0,0,0,0,0
UA,09/18/2017,1260,N830UA,ORD,16:37,16:58,107,104,21,21,0,0,0,0
